location_PK,Division,Longitude,Latitude
2859,D14,-79.39760717,43.64495335
2860,D51,-79.36750361,43.66320621
2861,D22,-79.51717476,43.62420954
2862,D12,-79.49557058,43.71294506
2863,D32,-79.41504505,43.77789124
2864,D14,-79.41182474,43.63407409
2865,D22,-79.52377938,43.64551159
2866,D11,-79.47180361,43.66127228
2867,D31,-79.5368933,43.74042234
2868,D31,-79.52262842,43.77214167
2869,D54,-79.32874138,43.69594155
2870,D22,-79.53031231,43.64699274
2871,D43,-79.2246687,43.75783951
2872,D42,-79.2709323,43.81095584
2873,D14,-79.39899672,43.65160891
2874,D52,-79.39184935,43.63765238
2875,D55,-79.34941789,43.66615064
2876,D23,-79.55258977,43.73658591
2877,D32,-79.44531514,43.75298127
2878,D42,-79.21004755,43.82014006
2879,D22,-79.52128003,43.59720663
2880,D54,-79.3361392,43.68420054
2881,D41,-79.26976822,43.71108054
2882,D53,-79.3818043,43.70034433
2883,D54,-79.34958264,43.67801227
2884,D41,-79.28872232,43.73071108
2885,D13,-79.43330144,43.69212919
2886,D42,-79.27446256,43.80306259
2887,D41,-79.29130524,43.76697277
2888,D54,-79.31236897,43.68947822
2889,D54,-79.31495709,43.69544283
2890,D42,-79.19938679,43.80760808
2891,D31,-79.49073759,43.74998988
2892,D12,-79.48210041,43.68063272
2893,D51,-79.38338195,43.66213624
2894,D31,-79.50381237,43.73738428
2895,D33,-79.38466563,43.80580776
2896,D11,-79.47137179,43.66030453
2897,D41,-79.24814778,43.71112032
2898,D43,-79.1987031,43.74629744
2899,D14,-79.4188309,43.66347305
2900,D11,-79.43818548,43.6480036
2901,D41,-79.29213441,43.7199338
2902,D53,-79.4001287,43.68341599
2903,D41,-79.28593887,43.75635046
2904,D14,-79.40767877,43.64290821
2905,D41,-79.27165592,43.68723747
2906,D12,-79.49258771,43.68812338
2907,D31,-79.50230735,43.75003959
2908,D52,-79.39184668,43.6553132
2909,D12,-79.50654333,43.69564416
2910,D22,-79.53698852,43.61869102
2911,D52,-79.39634181,43.64876464
2912,D33,-79.39145343,43.78193233
2913,D14,-79.42391973,43.65412228
2914,D55,-79.30578137,43.67181123
2915,D22,-79.49183577,43.61328519
2916,D33,-79.32802591,43.77690831
2917,D14,-79.42769148,43.64408519
2918,D23,-79.58378073,43.73241483
2919,D33,-79.33644995,43.72348577
2920,D53,-79.403659,43.67266985
2921,D53,-79.38718014,43.67129793
2922,D33,-79.35411696,43.79027397
2923,D14,-79.40918547,43.644676
2924,D41,-79.30527585,43.75590798
2925,D12,-79.47489681,43.69493018
2926,D43,-79.12364135,43.78865964
2927,D42,-79.3019022,43.81213662
2928,D54,-79.30442807,43.71890684
2929,D43,-79.22115919,43.75960425
2930,D53,-79.40108597,43.68571624
2931,D32,-79.44693253,43.73694117
2932,D31,-79.52288598,43.75138932
2933,D12,-79.51848076,43.70501635
2934,D55,-79.28965689,43.68620736
2935,D42,-79.23321797,43.81970688
2936,D52,-79.38584448,43.65698887
2937,D14,-79.39833497,43.64030158
2938,D12,-79.47387271,43.69042154
2939,D43,-79.19449308,43.76442342
2940,D43,-79.18499251,43.77260559
2941,D14,-79.41193075,43.64204126
2942,D42,-79.23027993,43.79559304
2943,D22,-79.51798505,43.60068281
2944,D32,-79.42879592,43.78305981
2945,D54,-79.33727518,43.68042137
2946,D31,-79.51245264,43.75600841
2947,D42,-79.22230273,43.82044206
2948,D55,-79.31029568,43.66773066
2949,D32,-79.43416936,43.74657115
2950,D55,-79.32974131,43.682061
2951,D11,-79.44340776,43.66537166
2952,D31,-79.5327668,43.72636119
2953,D14,-79.43057287,43.63462208
2954,D23,-79.58941231,43.755518
2955,D55,-79.30972846,43.68127147
2956,D41,-79.29378414,43.70382014
2957,D32,-79.41524494,43.77868058
2958,D33,-79.33379154,43.77580969
2959,D13,-79.44456439,43.69396659
2960,D43,-79.19330085,43.78534276
2961,D51,-79.36701066,43.65154726
2962,D41,-79.27768221,43.71720561
2963,D41,-79.25548052,43.74180636
2964,D41,-79.27581937,43.71559135
2965,D32,-79.43748531,43.75149308
2966,D22,-79.51238213,43.6539633
2967,D13,-79.42385723,43.68395148
2968,D11,-79.48170084,43.65691712
2969,D31,-79.49064082,43.74056799
2970,D23,-79.52199402,43.69574818
2971,D31,-79.51134996,43.75013528
2972,D41,-79.27362461,43.71655016
2973,D53,-79.39656616,43.67472452
2974,D23,-79.55965099,43.71332026
2975,D14,-79.41979948,43.64692616
2976,D41,-79.25348875,43.72387679
2977,D23,-79.5933809,43.75703849
2978,D43,-79.19306714,43.7644323
2979,D22,-79.53812447,43.64120462
2980,D53,-79.40501409,43.70233572
2981,D32,-79.46139338,43.76434999
2982,D41,-79.29761418,43.74471513
2983,D23,-79.55594468,43.71694966
2984,D53,-79.39767581,43.69182327
2985,D32,-79.43715626,43.76770866
2986,D41,-79.31016059,43.75281977
2987,D43,-79.22325196,43.73734026
2988,D43,-79.16076324,43.79476467
2989,D23,-79.58986714,43.73881001
2990,D13,-79.43499308,43.69899055
2991,D11,-79.44274812,43.64099383
2992,D53,-79.42955199,43.71842236
2993,D13,-79.4364213,43.69868573
2994,D51,-79.36561747,43.65679343
2995,D12,-79.49598253,43.68929218
2996,D23,-79.61073391,43.73784283
2997,D41,-79.3073651,43.74264369
2998,D32,-79.43599947,43.74528966
2999,D55,-79.30546668,43.66809787
3000,D23,-79.588308,43.7562348
3001,D14,-79.4085036,43.66176174
3002,D22,-79.50510152,43.65693102
3003,D13,-79.42605749,43.67698982
3004,D51,-79.3714043,43.65589538
3005,D22,-79.55214194,43.63976565
3006,D12,-79.50860864,43.7026836
3007,D43,-79.21372694,43.74433778
3008,D11,-79.43463614,43.64244878
3009,D13,-79.44859736,43.67673399
3010,D54,-79.29688982,43.70225637
3011,D42,-79.32380543,43.79634661
3012,D55,-79.3273685,43.66944998
3013,D32,-79.45344596,43.78519317
3014,D42,-79.23261267,43.82704745
3015,D53,-79.42252883,43.716244
3016,D13,-79.43837666,43.69824488
3017,D22,-79.50758108,43.6002216
3018,D13,-79.42323107,43.67309711
3019,D33,-79.38734638,43.77123819
3020,D42,-79.18462818,43.80681538
3021,D33,-79.35288177,43.77684027
3022,D22,-79.54033377,43.60756749
3023,D42,-79.24103569,43.79194805
3024,D13,-79.43091085,43.68648532
3025,D43,-79.17854493,43.78574464
3026,D14,-79.40332976,43.64551526
3027,D53,-79.37972031,43.6931681
3028,D13,-79.44709061,43.67944651
3029,D42,-79.23871117,43.79386827
3030,D23,-79.5505259,43.72509835
3031,D43,-79.20349887,43.77937759
3032,D13,-79.45866439,43.68466045
3033,D55,-79.32589804,43.67140105
3034,D41,-79.26998413,43.77359113
3035,D23,-79.61830444,43.73812595
3036,D42,-79.29879406,43.8052773
3037,D22,-79.52360832,43.61413276
3038,D41,-79.29027283,43.70077806
3039,D42,-79.2942532,43.80181277
3040,D41,-79.25289597,43.73798427
3041,D42,-79.20746595,43.80453424
3042,D23,-79.56712463,43.68333734
3043,D42,-79.31854954,43.77802365
3044,D33,-79.34260454,43.77972833
3045,D13,-79.45195552,43.69114308
3046,D43,-79.25580291,43.7617538
3047,D22,-79.54937772,43.62047546
3048,D42,-79.27633561,43.79528027
3049,D12,-79.49828696,43.69206067
3050,D41,-79.27357242,43.68594113
3051,D51,-79.37639111,43.64874921
3052,D43,-79.19103329,43.76598065
3053,D32,-79.42697078,43.72145417
3054,D32,-79.44208436,43.79170395
3055,D31,-79.50240222,43.77447286
3056,D22,-79.51355275,43.64687723
3057,D41,-79.2584626,43.72673559
3058,D32,-79.43331147,43.73470417
3059,D53,-79.41168261,43.71209554
3060,D32,-79.43396484,43.73735494
3061,D43,-79.24639676,43.76392961
3062,D53,-79.3815744,43.72314607
3063,D41,-79.31122683,43.75088627
3064,D32,-79.45947191,43.75108442
3065,D42,-79.26242325,43.80334424
3066,D32,-79.40987554,43.78866373
3067,D42,-79.27057767,43.82693868
3068,D31,-79.4916515,43.75723039
3069,D23,-79.58533419,43.73742345
3070,D12,-79.46147538,43.68119237
3071,D31,-79.53563854,43.72597752
3072,D12,-79.48462297,43.70915124
3073,D13,-79.44396928,43.70251326
3074,D14,-79.40215599,43.64265388
3075,D14,-79.40043005,43.65897201
3076,D51,-79.37953592,43.65629127
3077,D43,-79.2124812,43.78880064
3078,D23,-79.60096203,43.73463396
3079,D33,-79.37043936,43.76834039
3080,D33,-79.37122689,43.77035774
3081,D13,-79.461462,43.71004821
3082,D11,-79.46681135,43.65722821
3083,D43,-79.24476022,43.74416792
3084,D33,-79.32956284,43.74297513
3085,D23,-79.56425379,43.69366763
3086,D33,-79.36424628,43.75545389
3087,D12,-79.50257386,43.69841883
3088,D11,-79.45044856,43.66393041
3089,D52,-79.39410409,43.64705106
3090,D33,-79.32111438,43.76217976
3091,D12,-79.49684955,43.67062445
3092,D13,-79.43656024,43.68186731
3093,D43,-79.23114492,43.74485153
3094,D11,-79.46628236,43.66953908
3095,D41,-79.26745998,43.70543893
3096,D53,-79.40210106,43.67299255
3097,D42,-79.29046423,43.79137353
3098,D51,-79.36296147,43.660087
3099,D43,-79.13647115,43.79236464
3100,D52,-79.38124592,43.65320661
3101,D31,-79.49237683,43.74256295
3102,D12,-79.4786306,43.68288593
3103,D55,-79.34192319,43.65301238
3104,D53,-79.40639927,43.69950163
3105,D12,-79.47981147,43.70993232
3106,D52,-79.38091602,43.64168463
3107,D22,-79.52245531,43.59695537
3108,D55,-79.35088962,43.65863192
3109,D22,-79.5210248,43.61649591
3110,D43,-79.21577833,43.77454848
3111,D22,-79.58269781,43.65001286
3112,D22,-79.53555217,43.67223973
3113,D43,-79.20543137,43.77192505
3114,D42,-79.32176669,43.78544085
3115,D32,-79.46456782,43.7585357
3116,D14,-79.39820731,43.64329925
3117,D52,-79.38411783,43.66390399
3118,D42,-79.27809185,43.82609327
3119,D14,-79.43532635,43.65988369
3120,D31,-79.49008655,43.78257496
3121,D51,-79.37771935,43.65196319
3122,D51,-79.37327275,43.64725689
3123,D41,-79.27377607,43.70384673
3124,D53,-79.3696191,43.71257439
3125,D23,-79.57580279,43.73052116
3126,D53,-79.39711895,43.70085422
3127,D22,-79.54104679,43.64849901
3128,D31,-79.49209053,43.74884583
3129,D31,-79.56591554,43.75456679
3130,D14,-79.42016263,43.66811884
3131,D12,-79.52179924,43.70697469
3132,D13,-79.44799376,43.6816418
3133,D22,-79.55543799,43.67421883
3134,D54,-79.33007622,43.68284971
3135,D23,-79.57912086,43.74192351
3136,D11,-79.4810283,43.66300942
3137,D13,-79.43971621,43.6786921
3138,D32,-79.39042386,43.7774103
3139,D41,-79.31520451,43.75786873
3140,D11,-79.47985329,43.64866229
3141,D14,-79.43168144,43.66405389
3142,D22,-79.5520867,43.63713403
3143,D13,-79.45153299,43.69541866
3144,D55,-79.32053547,43.66358697
3145,D22,-79.52183569,43.65455065
3146,D41,-79.30260438,43.72472304
3147,D55,-79.33776478,43.67434395
3148,D32,-79.45712768,43.76574344
3149,D31,-79.50857142,43.73004373
3150,D41,-79.27785221,43.75737918
3151,D23,-79.58107841,43.71384637
3152,D41,-79.27678635,43.73299272
3153,D11,-79.47103363,43.66549049
3154,D23,-79.57729015,43.72728768
3155,D13,-79.44479887,43.6883415
3156,D32,-79.40342616,43.72993154
3157,D42,-79.30702309,43.82368982
3158,D11,-79.4609957,43.65449502
3159,D32,-79.4774925,43.76649214
3160,D22,-79.54974693,43.62285746
3161,D41,-79.25173152,43.72929553
3162,D12,-79.46891547,43.68778685
3163,D43,-79.24370132,43.73763098
3164,D42,-79.28886809,43.80312612
3165,D53,-79.37049994,43.69355409
3166,D32,-79.44556484,43.71912975
3167,D33,-79.35976382,43.77511981
3168,D54,-79.34540242,43.6804412
3169,D11,-79.43454496,43.65214721
3170,D51,-79.3649748,43.66105179
3171,D11,-79.48285731,43.66797351
3172,D52,-79.38971556,43.65019548
3173,D42,-79.22426406,43.81692516
3174,D13,-79.43710214,43.67397426
3175,D53,-79.38354308,43.68578196
3176,D53,-79.41764278,43.70055833
3177,D22,-79.49250392,43.62336236
3178,D32,-79.43482419,43.73718883
3179,D32,-79.43473085,43.78327938
3180,D32,-79.39600441,43.74449319
3181,D55,-79.31404693,43.68540464
3182,D53,-79.40102123,43.70917038
3183,D41,-79.30446715,43.72919088
3184,D42,-79.27631512,43.819572
3185,D23,-79.52460582,43.68578273
3186,D31,-79.49399789,43.77516894
3187,D14,-79.40637158,43.66842414
3188,D31,-79.49008654,43.78257496
3189,D32,-79.38863735,43.72877069
3190,D55,-79.34730449,43.6784602
3191,D32,-79.47471632,43.78618439
3192,D12,-79.4740376,43.67889965
3193,D13,-79.43034384,43.6944985
3194,D52,-79.38847714,43.66743649
3195,D31,-79.51219667,43.76422266
3196,D32,-79.47010818,43.78384033
3197,D23,-79.59690554,43.74515904
3198,D42,-79.21250552,43.81208221
3199,D32,-79.43794392,43.75343835
3200,D23,-79.54669324,43.69705191
3201,D41,-79.26307673,43.75376627
3202,D22,-79.50863232,43.60097418
3203,D52,-79.3930054,43.6580369
3204,D22,-79.50640294,43.65908045
3205,D14,-79.41899177,43.65515706
3206,D41,-79.30335695,43.74010751
3207,D42,-79.33296805,43.80052573
3208,D14,-79.40550604,43.64405171
3209,D55,-79.32688386,43.6658937
3210,D22,-79.57489825,43.63036059
3211,D54,-79.31302927,43.70270732
3212,D31,-79.50518654,43.75586174
3213,D43,-79.22193745,43.73434865
3214,D42,-79.30470988,43.81844723
3215,D11,-79.438146,43.66642828
3216,D13,-79.44910948,43.71423945
3217,D12,-79.50280628,43.67256425
3218,D22,-79.56626725,43.64831865
3219,D22,-79.55125219,43.60487463
3220,D23,-79.6005249,43.7336191
3221,D23,-79.56344984,43.70483448
3222,D43,-79.15455554,43.79357722
3223,D53,-79.39083961,43.69949369
3224,D23,-79.59278328,43.73908012
3225,D22,-79.51015019,43.65440967
3226,D22,-79.54542916,43.62137689
3227,D41,-79.28831806,43.69123147
3228,D22,-79.54560481,43.58975212
3229,D53,-79.37353552,43.71180147
3230,D55,-79.34850134,43.66635646
3231,D23,-79.5556145,43.69791205
3232,D12,-79.4770652,43.70427339
3233,D12,-79.50461733,43.68883171
3234,D22,-79.50262144,43.62048798
3235,D54,-79.34344303,43.69546334
3236,D41,-79.30460455,43.74324208
3237,D31,-79.50467878,43.73715091
3238,D54,-79.31899164,43.70015671
3239,D42,-79.20226134,43.79899981
3240,D11,-79.47548206,43.65128643
3241,D13,-79.42614564,43.68162761
3242,D33,-79.33417277,43.76397153
3243,D53,-79.41391309,43.70782612
3244,D31,-79.56662857,43.75115758
3245,D51,-79.37203827,43.65395725
3246,D12,-79.49664293,43.704367
3247,D41,-79.31207065,43.74883538
3248,D23,-79.5705,43.69718701
3249,D51,-79.36546109,43.65817175
3250,D32,-79.44032312,43.77519036
3251,D53,-79.41319135,43.70361296
3252,D43,-79.24106432,43.74271702
3253,D54,-79.31538863,43.7114675
3254,D42,-79.23009986,43.82303236
3255,D22,-79.52973006,43.59532406
3256,D42,-79.1556274,43.80309171
3257,D22,-79.51182359,43.59932497
3258,D41,-79.2729188,43.75391301
3259,D13,-79.42212381,43.68619129
3260,D31,-79.49411501,43.72394682
3261,D22,-79.50976127,43.60172119
3262,D32,-79.43616343,43.73796222
3263,D43,-79.24804414,43.7366955
3264,D42,-79.22161652,43.80917229
3265,D32,-79.43297406,43.73318202
3266,D43,-79.26074146,43.76832613
3267,D31,-79.55981272,43.74980585
3268,D55,-79.28593392,43.68063383
3269,D55,-79.34255127,43.67199731
3270,D33,-79.34725452,43.76953164
3271,D51,-79.36340246,43.65583062
3272,D14,-79.39532578,43.64621392
3273,D22,-79.54127909,43.63478175
3274,D11,-79.46686398,43.65319941
3275,D54,-79.2972507,43.70221963
3276,D23,-79.53822915,43.6863172
3277,D54,-79.30427227,43.70174962
3278,D53,-79.3879785,43.66997438
3279,D22,-79.54982488,43.67741034
3280,D14,-79.40066945,43.65476855
3281,D54,-79.33480325,43.69659713
3282,D14,-79.42947954,43.64463608
3283,D32,-79.40279623,43.77148519
3284,D53,-79.39832556,43.66783119
3285,D53,-79.40176614,43.7231042
3286,D42,-79.26827029,43.7875772
3287,D42,-79.26995244,43.79968717
3288,D33,-79.31704552,43.76202096
3289,D31,-79.48475551,43.7610101
3290,D32,-79.47152161,43.78047006
3291,D43,-79.23988189,43.72085242
3292,D31,-79.50622791,43.72124427
3293,D51,-79.37212433,43.6633875
3294,D14,-79.40914548,43.64788984
3295,D14,-79.39578994,43.64739695
3296,D43,-79.24518193,43.74263025
3297,D22,-79.5770257,43.64236301
3298,D22,-79.56423661,43.65494591
3299,D42,-79.24712569,43.79103484
3300,D33,-79.35896993,43.80894879
3301,D52,-79.395007,43.64546954
3302,D53,-79.39979751,43.66751644
3303,D41,-79.25256268,43.70674144
3304,D22,-79.49541294,43.64087029
3305,D32,-79.42037426,43.72638697
3306,D32,-79.39535844,43.77404714
3307,D13,-79.43832648,43.69645056
3308,D14,-79.406958,43.65137878
3309,D32,-79.40175361,43.79245521
3310,D11,-79.44800231,43.64370727
3311,D11,-79.49023355,43.66016488
3312,D31,-79.5292479,43.72222178
3313,D43,-79.22512248,43.7417914
3314,D12,-79.46641434,43.68060228
3315,D22,-79.48147897,43.63097182
3316,D33,-79.32312436,43.75597836
3317,D33,-79.34691129,43.76528694
3318,D31,-79.52633106,43.77311646
3319,D41,-79.28653599,43.68690407
3320,D22,-79.57264037,43.65168216
3321,D32,-79.46111779,43.76101312
3322,D32,-79.40615662,43.79122253
3323,D41,-79.28596956,43.76985324
3324,D43,-79.17641917,43.79145131
3325,D23,-79.5575851,43.72538305
3326,D43,-79.25145731,43.77214083
3327,D32,-79.41831963,43.79117431
3328,D33,-79.38054825,43.77054719
3329,D54,-79.29175792,43.69121806
3330,D32,-79.43729573,43.75076374
3331,D32,-79.44519289,43.74018279
3332,D32,-79.41473799,43.72962337
3333,D32,-79.40108502,43.73076787
3334,D31,-79.57324052,43.75969289
3335,D32,-79.39834818,43.73043603
3336,D14,-79.42808998,43.63598082
3337,D12,-79.5300329,43.71030024
3338,D41,-79.28862303,43.70461029
3339,D43,-79.24586027,43.78077542
3340,D53,-79.36855253,43.67444651
3341,D12,-79.47592837,43.69943245
3342,D32,-79.43102188,43.72484567
3343,D33,-79.3506354,43.78787028
3344,D54,-79.29910421,43.6991316
3345,D33,-79.35992932,43.75295442
3346,D32,-79.38593707,43.74969808
3347,D41,-79.28773926,43.69995769
3348,D32,-79.42750195,43.77828682
3349,D33,-79.34134693,43.79129347
3350,D23,-79.58236017,43.71668853
3351,D12,-79.47890372,43.69870758
3352,D33,-79.34116618,43.77318589
3353,D32,-79.43155521,43.77998759
3354,D33,-79.37733158,43.76762273
3355,D13,-79.4317701,43.70608311
3356,D55,-79.31005511,43.68475127
3357,D42,-79.33041383,43.79680449
3358,D55,-79.32895785,43.66352946
3359,D43,-79.23874166,43.76654072
3360,D11,-79.48183226,43.64990352
3361,D23,-79.53774047,43.69038355
3362,D32,-79.40668471,43.79747007
3363,D22,-79.53274859,43.59913791
3364,D54,-79.30639102,43.69023848
3365,D43,-79.20720607,43.7852825
3366,D12,-79.4691072,43.68232448
3367,D12,-79.50396978,43.67233001
3368,D14,-79.4340737,43.6601452
3369,D43,-79.18956913,43.76765091
3370,D12,-79.51820358,43.70365521
3371,D31,-79.55006743,43.74848196
3372,D42,-79.23954146,43.79083384
3373,D51,-79.37543778,43.64331348
3374,D14,-79.39960983,43.63648329
3375,D51,-79.36992785,43.66558086
3376,D23,-79.55163424,43.72622302
3377,D22,-79.50442129,43.62591328
3378,D55,-79.34304424,43.67930242
3379,D32,-79.46547179,43.73093253
3380,D31,-79.49673105,43.72335816
3381,D42,-79.32632072,43.80512442
3382,D51,-79.3687877,43.65699417
3383,D43,-79.17834544,43.77586992
3384,D42,-79.22402486,43.81638889
3385,D41,-79.29297021,43.71170813
3386,D22,-79.51606452,43.60112037
3387,D14,-79.40403712,43.6572083
3388,D32,-79.40517667,43.75316205
3389,D43,-79.22537759,43.73402392
3390,D14,-79.42125039,43.64017825
3391,D12,-79.49310368,43.68830601
3392,D32,-79.41315316,43.77692597
3393,D42,-79.2689539,43.82000348
3394,D33,-79.32915692,43.78544313
3395,D31,-79.48024537,43.75432183
3396,D41,-79.30173229,43.74710768
3397,D11,-79.44902054,43.64633797
3398,D23,-79.55484512,43.69083703
3399,D42,-79.28269757,43.81955649
3400,D23,-79.53842331,43.68790031
3401,D13,-79.45430903,43.7123552
3402,D11,-79.50215597,43.66428681
3403,D41,-79.30097043,43.75383928
3404,D22,-79.49299006,43.63523978
3405,D23,-79.58100996,43.73634981
3406,D22,-79.55453354,43.66087522
3407,D33,-79.37256534,43.73814874
3408,D22,-79.54486409,43.59304896
3409,D31,-79.5355465,43.72635396
3410,D31,-79.56602556,43.76058759
3411,D23,-79.58847692,43.7253207
3412,D41,-79.25988065,43.71684616
3413,D12,-79.46923769,43.69390685
3414,D42,-79.31538994,43.77419054
3415,D14,-79.42968514,43.64199902
3416,D31,-79.50908295,43.7581337
3417,D41,-79.25586482,43.71807083
3418,D41,-79.29430986,43.71187258
3419,D32,-79.40706415,43.78162589
3420,D42,-79.31327211,43.7764992
3421,D33,-79.38552753,43.77481229
3422,D22,-79.53850158,43.6032084
3423,D23,-79.59941174,43.73091013
3424,D33,-79.37877296,43.78083053
3425,D43,-79.19214442,43.77326855
3426,D54,-79.3017916,43.68814492
3427,D41,-79.27087827,43.68775795
3428,D32,-79.44983192,43.78959109
3429,D31,-79.51160413,43.74628736
3430,D14,-79.40973033,43.66151426
3431,D52,-79.38236226,43.65027737
3432,D54,-79.33371853,43.68471309
3433,D42,-79.2993063,43.78359438
3434,D32,-79.42978081,43.77551742
3435,D31,-79.56600467,43.76331178
3436,D54,-79.33371475,43.6870882
3437,D41,-79.28580434,43.69177522
3438,D14,-79.41058904,43.64371038
3439,D14,-79.43541193,43.66325041
3440,D31,-79.50730271,43.74143196
3441,D32,-79.45410163,43.76730062
3442,D23,-79.55530069,43.68079097
3443,D14,-79.42963126,43.66224427
3444,D42,-79.21118053,43.80282126
3445,D54,-79.29924592,43.71667004
3446,D22,-79.51241727,43.67677175
3447,D42,-79.15562663,43.79916841
3448,D11,-79.48835904,43.66788618
3449,D41,-79.25988531,43.70113798
3450,D31,-79.53775107,43.71719749
3451,D14,-79.41392904,43.65882137
3452,D42,-79.31035186,43.79103921
3453,D53,-79.36718838,43.71307865
3454,D14,-79.4331133,43.64129997
3455,D42,-79.31183532,43.80169026
3456,D33,-79.37741952,43.77336821
3457,D42,-79.28416122,43.8282843
3458,D22,-79.50998592,43.64767052
3459,D32,-79.41958993,43.79632342
3460,D13,-79.44938062,43.67137418
3461,D31,-79.56939982,43.75669307
3462,D51,-79.37572376,43.64746036
3463,D23,-79.61838992,43.71970594
3464,D22,-79.55557491,43.65697836
3465,D55,-79.30651458,43.67513552
3466,D41,-79.25930137,43.71952733
3467,D32,-79.45722056,43.75760361
3468,D54,-79.31818897,43.69821825
3469,D53,-79.39385701,43.71059193
3470,D41,-79.27493401,43.70227263
3471,D53,-79.36896711,43.69959673
3472,D55,-79.32598119,43.66609487
3473,D41,-79.26282775,43.74288399
3474,D41,-79.2634965,43.7444966
3475,D31,-79.48900738,43.7379469
3476,D12,-79.46782265,43.68196012
3477,D53,-79.39924778,43.71091352
3478,D22,-79.51474638,43.62359347
3479,D12,-79.48017262,43.69280689
3480,D23,-79.58828325,43.74737131
3481,D33,-79.35267228,43.79965173
3482,D53,-79.40474908,43.67535737
3483,D31,-79.49647386,43.76681057
3484,D11,-79.50345955,43.66293869
3485,D22,-79.54726486,43.59552407
